text,sentiment
senden bir cacık olmaz sen toprak olsan sel alır yaprak olsan yel alır biraz adam olmaya çalışsan o da havada kalır,0
seni tebrik ederim karaktersiz insanların arasında yapılan yarışmada bu sene de birinciliği kimseye kaptırmamışsın,0
sana arkadaşım diyerek omzuna attığım günden utanıyorum senin gibi bir karaktersizi kendinle baş başa bırakıyorum,0
biraz adam olsaydın sende anlayacaktın büyük bir şeyi başardığını ama sen bunu hiçbir zaman anlayamayacaksın,0
bazı insanlar söze gelince edebiyatın turşusunu bile kuruyorlar da icraata gelince turşunun içindeki hıyar kadar olamıyorlar,0
belki tavırların beni en ağır küfürlere tahrik eder ama benim yüzümdeki o iplemez gülüş senin gelmişini geçmişini tatmin eder,0
boş ver takma karaktersizleri bırak kendi yalanlarıyla kalsınlar sen onlar gibi basitleşme sakın yaptıklarından utansınlar,0
senden çok özür diliyorum biliyorum yapmamam gerekiyordu ama yaptım bazen beş para etmez birine olmadığından fazla değer veriyorum,0
basit yalanları gözümün içine bakarak söyleyen aptallar tanıdım,0
benim bu yalanlara inandığımı sandılar bense onların kuş kadar akılları ve cahil cesaretlerine hayrandım,0
i̇çime attıklarım benden ağır,0
kapı yerine anlayış gösterirsen böyle olur,0
adam olamıyorsan kestir bacım ol,0
bensiz bir ömür boyu geçir müsait bi yerine,0
lades bitti artık aklımda değilsin,0
su kadar aziz olanlar su kadar ucuz olanlar var,0
adam olmayana düşman bile olmam,0
sebeplerimi bilmiyorsan seçimlerimi yargılama,0
kapattık kardeşim artık sevmiyoruz,0
koyduysa sana yokluğum işte o zaman mutluyum,0
yolu doğru olanın yükü ağır olurmuş,0
ben adam yerine koyuyorum o yerini beğenmiyor,0
bugün de bitti gram akıllandık mı hayır,0
yemine gerek görmeyecek kadar sözlerine sadık ol,0
hayat bazen her şeyi sktr edince güzel,0
benim duygularım oyuncak değil sen fazla çocuksun,0
reçetene yol yazdım istediğin kadar alırsın,0
sabırdan sonra söylenen söz ağır olur söyletmeyin,0
i̇hanetin telafisi kahpeliğin bahanesi olmaz,0
hadi kaldır kadehi varsa şerefine yoksa gidişine içelim,0
gelecekten bahsedenlerin gidişine hastayım,0
kral olsan ne yazar senin de gideceğin metre mezar,0
sokak lambası gibisin kime yandığın belirsiz,0
zoruna gittiğini duydum güzel yer ben de gitmiştim,0
her şeyi bilmene gerek yok haddini bil yeter,0
benim duygularım oyuncak değil sen fazla çocuksun,0
senin karakterin oturmamış biraz çömelmiş,0
kırmaya kalktığın kişi seni iki dakikada paramparça eder,0
başka biri olmaya çalışmak kendinizi harcamaktır,0
gölgene lafım yok o da seni adam sanıp peşinden geliyor,0
reçetene ‘yol’ yazıyorum istediğin kadar alabilirsin,0
kimseyi küçük görme noktada küçüktür ama cümleyi bitirir,0
acını içinde tut allah bilsin başkası bilirse acın büyür,0
gözümden akan yaşlar değerimi bilmeyenlere sadakam olsun,0
ben insanları hak ettiği yerde bırakırım yarı yolda değil,0
bana takıl hayatın renklensin fazla takılma gökkuşağına dönersin,0
hayata baktığın pencereden düşmen dileğiyle hoşça kal,0
gölgene diyecek lafım yok oda seni adam sanıp peşinden geliyor,0
laf olsun diye konuşmuyorum ki konuşuyorum laf oluyor,0
unutma senin küle çevirdiğin kalbe bir başkası üfleyerek can verir,0
bazı insan girdiğinde odayı aydınlatır bazısı da çıktığında,0
kısa mesajda bile birsürü karakter var ama sen karaktersizsin,0
yaptıklarıyla küçülenler laflarıyla büyüdüklerini sanmasın,0
her insan kendine yakışanı yapar çünkü kalite asla tesadüf değildir,0
ben seni kalbin atsın diye sevdim gtün kalsın diye değil,0
yanıltmasın seni melek bakışlar bazen şeytan bile beni ayakta alkışlar,0
zincire vurulmuş küfürlerimin kilidiyle oynuyorsun yapma,0
hiçbir zaman doğru insan çıkmaz karşına ya zaman yanlıştır ya da insan,0
ayrılık kolaysa senin için el sallamakta zor değil benim için,0
i̇nsanlar da fotoğraf gibidir ne kadar büyütürsen o kadar düşüyor kalitesi,0
yürekli bir kadının başı yüreksiz bir erkeğin omuzuna ağır gelir,0
canın yana yana öğrenirsin zamanla kime ne kadar değer vermen gerektiğini,0
ne kimsenin köpeği olduk ne de başkasının köpeğiyle muhatap olduk,0
suskunluğum soylu bir meydan okumadır ama karaktersiz olanda işe yaramaz,0
gidenin arkasından diz çökmeyin cenaze namazında secdeye varılmaz,0
anladım ki birçok insan vücudunun su ihtiyacını tükürdüğünü yalayarak gideriyor,0
deli gibi severek aklını almalısın kadının yarı yolda bırakıp ahını değil,0
elinden geleni yaptıktan sonra sıra ayağından geleni yapmakta gitmek gibi mesela,0
aradığınız kişiye ulaşamıyorsanız sorun hatlarda değil menfaatlerdedir,0
oralarda benden yok bir düşünsen anlarsın buralarda senden çok var görsen şaşarsın,0
bazılarının yalanlarının ulaştığı yerlere bizim hayallerimiz bile ulaşamıyor,0
baş olanlar övünmesin ne gelirse başa gelir dizler yere değer amma baş dönerse taşa gelir,0
sana değer verip aşkı bulacağıma x’e değer veririm y’yi bulurum daha iyi,0
kişiliğinde şeref yoksa eğer ne kadar başın dik yürürsen yürü gökyüzü dahi yüzüne tükürür,0
ölmeyi çoktan göze aldım ama yanımda kimleri götüreceğimi düşünüyorum,0
ben bana inananı hiç yarı yolda bırakmadım yarı yolda bırakanı da pekguzelsozlercom bir daha adam yerine koymadım,0
kusura bakma canım tek kişilik benim yanım sen yüreğindeki kalabalıkla benim yanına sığamazsın,0
kadınınıza vereceğiniz güven her gün seni seviyorum demenizden daha değerlidir,0
aşkınızın temeline güveni kattıysanız eğer sevgi katlarının yıkılması artık imkansızdır,0
karşımızdakine beslediğimiz güven ilk öncelikle kendimize ait olan güvenden başlar,0
kişinin kendine yapabileceği en büyük kötülük kendine olan güvenini ebediyen kaybetmektir,0
sadece kendine ve sana asla ihanet edemeyecek olan birine güven,0
elalem ne düşünür kaygısı ile yaşamayı boşver kendine güven ve ilerisine bak sadece,0
yeniden sevebilirsin tekrardan birine aşık olabilirsin ama birine karşı güvenin bittiyse işte o artık tamamen bitmiş olur,0
öyle her önüne gelene güvenme bugün seni övüyorsa yarın söveceğini de bilmelisin,0
yarına güvendim fakat bugünüm beni bırakıp gitti,0
aşındırıcı ani acı veren amaçsız,0
havadar uzak amoral kızgın,0
endişeli ilgisiz keyfi münakaşacı,0
yapay asosyal iddialı,0
astigmat barbar şaşkın tuhaf,0
mülayim künt kırılgan,0
acımasız hesaplanıyor duygusuz,0
dikkatsiz temkinli hale çocukça,0
sakar kaba soğuk renksiz,0
halinden memnun zorlayıcı kibirli,0
kınayıcı uyumlu kimse şaşkın aşağılık,0
korkakça kurnaz dangalak,0
çılgın adli kritik ham,0
zalim alaycı çökmekte olan hilekâr,0
narin zahmetli bağımlı umutsuz,0
yıkıcı dolambaçlı zor kirli,0
kaygılı hoşnutsuz cesaret kırıcı nezaketsiz,0
sahtekâr vefasız itaatsiz düzensiz,0
dağınık tartışmacı saygısız yıkıcı,0
ahlaksız ahenksiz rahatsız edici,0
dogmatik otoriter donuk kolayca cesaretini kırdı,0
ben merkezci kıskanç düzensiz,0
gerçeklerden kaçan heyecanlı uygun savurgan,0
aşırı imansız yanlış fanatik,0
hayali kaderci yaltaklanan korkunç,0
dönek ateşli sabit gösterişli,0
saçma unutkan hileli korkutucu,0
alçakça kasvetli terbiyesiz ulu,0
açgözlü gaddar saf iğrenç,0
mağrur kararsız geri kafalı,0
keyfi hasım cahil taklit,0
sabırsız kullanışsız tedbirsiz itici,0
düşüncesiz kayıtsız kararsız anlayışlı,0
atıl engellenmiş güvensiz duyarsız,0
samimiyetsiz hakaret hoşgörüsüz çabuk parlar,0
irrasyonel sorumsuz asabi tembel,0
seks düşkünü konuşkan kötü niyetli yapmacıklı,0
görgüsüz iğrenç mekanik,0
işgüzar melankolik cafcaflı dağınık,0
sefil tamahkâr yanlış yönlendirilmiş yanlış,0
paracı zihniyet canavar gibi huysuz marazi,0
başlı saf narsistik dar,0
eski kafalı bağnaz zarif negativistik,0
ihmalkâr evhamlı nihilist i̇ğrenç,0
obsesif açık garip hazırlıksız,0
tek boyutlu tek taraflı inatçı fırsatçı,0
bunalmışlar rezil paranoyak,0
pasif bilgiçlik taslayan sapık küçük,0
ağırkanlı zorla ilerleyen şatafatlı,0
i̇yelik güç aç yırtıcı önyargılı,0
cüretli i̇ddialı kuralcı ertelemek,0
hovarda kışkırtıcı hırçın bağnaz,0
i̇lginç gerici tepkili alay,0
pişman pişmanlık duyan bastırılmış içerlemiş,0
saçma sert adete kabadayı,0
harap sadistçe dindarlık taslayan entrika yapmak,0
ketum yerleşik bencil,0
rahatına düşkün sığ miyop utangaç,0
saçma ne istediğini bilen yarım yamalak yavaş,0
sinsi küçük görüşlü çıkarcı,0
çelik gibi katı i̇radeli aptal,0
i̇taatkâr yüzeysel batıl inançları olan şüpheli,0
patavatsız tatsız gergin hırsıza benzer,0
düşüncesiz ürkek şeffaf hain,0
modaya uygun sıkıntılı,0
merhametsiz inandırıcı olmayan yardımcı olmayan yaratıcı olmayan,0
eleştirmeyen kaypak disiplinsiz düşmanca,0
nankör sağlıksız yaratıcı olmayan etkileyici olmayan,0
sevilmeyen cilasız ahlaksız gerçekçi olmayan,0
güvenilmez kontrolsüz kritik,0
kararsız anlamsız belirsiz yiyici,0
zehirli kindar savunmasız güçsüz,0
zayıf iradeli kasıtlı,0
ağladıkca kan damladı gözlerimden,0
yoksunluğun ve kayboluşun toprağını tırnaklarımla kazıdım yıllarca,0
kimseden birşey istemedim tırnaklarımla kazıdım ekmeğimi,0
ben bu hayatı tırnaklarımla kazıdım,0
asla ölümü tercih edecek kadar aciz olmadım kimseye acınmadım tırnaklarımla kazıdım tırnaklarımla,0
bu hayatın yokuşunu tırnaklarımla kazıdım,0
babam işçi annem ev hanımı tırnaklarımla kazıdım emeğimle laf ediyorum,0
üstelik bunlar için dinden dine geçmiş birde uranmadan namusluymuş ve çok dindarmış gibi dinsizlikle suçlayan,0
insan bunlar olurken eskisi gibi kalamıyor insan bunlar geçip giderken bir müddet kendinden geçiyor,0
arttık gerçekten söyleyecek söz bulamıyorum yeter gerçekten kıyamet kopsun bunlar olmasın artık yeter,0
yemin ediyorum ilk tanıştığımda hayranlık duyup şimdi ölümüne tiksindiğim insanlar var,0
i̇şte bunlar hep sahtelik karaktersizlik,0
koca kıtada yerli halkı katletti bunlar,0
pisliğe en ağır ceza verilmeli bunların yanlarına kar kalmamalı yaptıkları,0
muhalefette iken bunları yapanlar iktidara gelse kimbilir neler yaparlar yaptıkları yanlarına kalmamalı,0
mevkilerini sapkın emelleri için kullananların yaptıkları yanlarına kar kalmamalı,0
terbiyesizlik yapan kansızlar teşhir edilip tanıtılmalı yaptıkları hainlik yanlarına kalmamalı,0
bu canilerin yaptiklari yanlarina kalmamalı insanlik namına aksam haberlerinde tutuklanmaları,0
bu yalan algı artık yanlarına kar kalmamalı,0
yaptıkları yanlarına kalmamalı en ağır şekilde ceza almalılar içerde onları beslemeyelim,0
bunların yaptıkları suçtur yanlarına kalmamalı yargı gereğini yapmalı,0
bu hırsızlık kumpası yanlarına kalmamalı,0
sorumsuzluk bu edepsizlik hayasızlık hadsizlik disiplinsizlik şerefsizlik bu yapılan kimler var ise bu yapılanlar asla yanlarına kalmamalı,0
hakaret ederken empati yapmayanlar bedelini ödemeli yanlarına kar kalmamalı zira bu tavır kalıcı olacak korkarım,0
günahsız insanları suçlayanların yanlarına kalmamalı ve hukuk önünde hesap vermelilerdir,0
yaptıkları yanlarına kalmamalı adalet önünde hesap vermeliler nedir bu çocukların çektiği,0
gericiler gençlere saldırmışlar bu cesareti yetkiyi kimden alıyorlar bilmiyoruz yanlarına kalmamalı,0
daha çok kan akar yapılan taşkınlık yanlarına kalmamalı,0
bu soysuz köpeklerin yaptıkları yanlarına kalmamalı,0
mahvettiler yanlarına kalmamalı çekilsinler artık rahat bıraksınlar kendi hayali senaryolarını bitirsinler,0
aptıkları terbiyesizlikler yanlarına kalmamalı,0
bunu yapan insan olamaz bu vahset yanlarına kalmamalı,0
tüküren pislik aşağılık güruhun yaptıkları yanlarına kalmamalı,0
yaptıkları şerefsizlik yanlarına kalmamalı,0
bu vahşet üzerindn barışı bombalayanlrın canilikleri yanlarına kalmamalı,0
yemin ederim yapılan fedakarlıkların peşinde değilim ama hiç fedakarlık yapılmamış gibi davranılması beni çileden çıkartıyor,0
olanların anı garip kararları beni çileden çıkartıyor,0
insanların kulaktan dolma bilgilerle ya da hakikaten bie konu hakkında sıfır bilgiyle bilmişlik taslamaları beni çileden çıkartıyor,0
arkadaşlarım beni çileden çıkartıyor,0
mesajıma 3 saat sonra cevap verilmesi beni çileden çıkartıyor,0
işinize gelmeyen her şeye kör sağır ve dilsizsiniz bu durum beni artık çileden çıkartıyor,0
etiketlenmesi beni çileden çıkartıyor kardeşim sizin beyniniz yok diye biz de mi düşünmeyelim,0
dişi bireylerin yüksek beklentileri beni çileden çıkartıyor,0
küçük çocuklu annelerin ön koltuk sevdası beni çileden çıkartıyor,0
en yakın arkadaşımın en sevmediğim kızla flört etmesi beni çileden çıkartıyor,0
şu insanların sıçıp üstüne bide sıvamaları beni gerçekten çileden çıkartıyor,0
gruplarla sıkıntımız yok bizim sonuçta hepsi emek sarf ediyor çabalıyor ama öyle çürük bir hayran kitleleri var ki insanı çileden çıkartıyor,0
şu rap midir trap midir nedir amk vallahi beni çileden çıkartıyor ya beyinsiz müzik,0
gerçekten benim mi tahammül sınırım yok insanlar mı beni çileden çıkartıyor bilmiyorum yani,0
tutarsız insanlar beni çileden çıkartıyor,0
yeminle bu kız insanı çileden çıkartıyor bu ablanız dahi olsa,0
üniversite hayatımda gemlikte kıyıya ceset vurdu bir kafe tarandı çileden çıkartıyor,0
defalarca silahla yaralama olayı oldu avukat öldürüldü intiharlar oldu çileden çıkartıyor,0
satırla kadın öldürüldü daha birçok bilmediğim olay yaşandı çileden çıkartıyor,0
zaten teksas gibi memleket bir de şu aymazlık beni çileden çıkartıyor,0
şu konuda mizah yapanların pervasizligi beni çileden çıkartıyor,0
bu gün sarf ettiğim enerji yüzünden bile şuan kere uyuya kalmam gerekirken gram uykumun olmaması beni çileden çıkartıyor,0
kendini bir şey sanmaları beni çileden çıkartıyor,0
yemin ederim yapılan fedakarlıkların peşinde değilim ama hiç fedakarlık yapılmamış gibi davranılması beni çileden çıkartıyor,0
bu tipler ile muhatap olmanızı şahsen istemem ama bunların kifayetsiz ve adapsız sorumsuz ve umursamaz şımarık,0
edepsiz tavırları insanı çileden çıkartıyor,0
bir oğlağa duygusuz davranmaya devam edersen senin için çabalamaz senden soğur sevilmeyi deli gibi severken soğuk olunması,0
beni çileden çıkartıyor alışma sürecine giremiyorum güvenemiyorum bi,0
hastanelerde çalışan doktor hemşirelerin çoğu sanki zorla ve ya bedava bu işi yapıyorlarmış gibi davranışları,0
bazen insanı çileden çıkartıyor hele hasta bir insansa,0
kötü bir rüya gördüm umarım çıkmaz çıkarsa çok üzülürüm,0
sana fena yazasım var ama yazarsam sonra üzülürüm o yüzden yazmıcam,0
eğer çocuğum böyle gerizekalı olursa çok üzülürüm,0
bana sallama üzülürüm,0
öyle demeyim ya da sonra cidden bitmez üzülürüm,0
benden giden şeyler için hep üzülürüm,0
durup durup aklıma gelir buna üzülürüm,0
ne kadar çok uyursam o kadar az üzülürüm mantığıyla yaşıyorum bu hayatı,0
herkesten her koşulda vazgeçebilirim belki bazılarına biraz üzülürüm ama atlatırım,0
alıp başımı tek başıma gitmem ya kendime çok üzülürüm,0
sen beni üzemezsin ben kendi kendime üzülürüm,0
birgün karşilaştiğimizda pişman dolu gözlerinle bakarsan ben yine sana üzülürüm,0
mutlu olma derdim de bana yazık gene ben üzülürüm,0
ne kadar çok uyursam o kadar az üzülürüm mantığı,0
ayrılırlarsa çok üzülürüm,0
evladımın kokusuna hasret kaldım artık dayanamıyorum,0
artık dayanamıyorum en büyük kötü sizsiniz,0
ayrı bi okul yapılsın yoksa ben artık dayanamıyorum,0
ben daha fazla alttan alamıyorum allah aşkına bir çözüm gelsin ben dayanamıyorum annem benden vazgeçti,0
umrumda değilsiniz ama salaklıklarınızı görünce dayanamıyorum,0
kilo vermeye çalıştıkça abur cuburlar cilve yapıyor dayanamıyorum,0
çok çok üzücü bakmaya dayanamıyorum allah yardım etsin,0
bende simetri hastalığı var yamuk insan gördüm mü dayanamıyorum ağzını burnunu düzeltesim geliyor,0
dayanamıyorum artık,0
sokak hayvanlarının insanlardan ürkmesine dayanamıyorum hiç en çok da kedilerin,0
şunu görünce dayanamıyorum içim buruluyor,0
yaşamın ağırlığına daha fazla dayanamıyorum unutmaya çalışıyorum daha çok resim yaparak unutmaya çalışıyorum ama olmuyor,0
kulağımdaki çığlıklara karşı koyamıyorum kendime zarar vermekten çok korkuyorum,0
çünkü yok yani ben dayanamıyorum artık anasayfada sürekli bunları görmeye,0
terör ile pazarlık yapmak için ön şart ortaya koyduğu yönündeki haberleri yalanladı,0
dünya kamoyu nezninde bizim üzerimizde oluşturulmak istenen algıyı ortadan kaldırmak için yabancı dil bilen herkesin,0
yurt dışında ki temsilcilerimizin tamamının ülkemizin ortaya koyduğu mücadelnin haklılığı konusnda ellerini taşın altına koymaları şart,0
katılımı tek şart olarak koyduğu da gelen bilgiler arasında,0
sermaye artırımı konusunda koyduğu şart sebebiyle sermaye artırmaktan vazgeçtiklerini açıkladı,0
hollandaya gitmek için babamın koyduğu şart sigarayı bırakmam,0
diğer ülkelerin dizileri icin koyduğu bir şart bu aslında,0
yolları eril devletin şart koyduğu kendini yok sayma yolculuğunda kesişen iki karakter ve bu yolculukta zedelenen iki erkeklik,0
onların bile bunun için bir şart koyduğu bir ortamda birbirlerine olan sevgilerine sadece birbirlerine olan güzel bakışlarıyla şahit oluyoruz,0
anayasa mahkemesinin şart koyduğu bu şartlar anayasada yoktur kendi uydurmaktadır,0
okul yöneticilerin velilerden kayıt icin şart koyduğu liste,0
ne zaman şirketin şart koyduğu periyodik kontrol psikiyatri bölümüne girsem doktorun sorduğu en sıradan soruya bile geriliyorum,0
kesimi icin bizimkilerin koydugu sart bizi vuruyor,0
o sahteliği mesajın sonuna koyduğu gülücükte bile hissetmek mümkün şart değil yahu,0
görgüsüz köpek,0
sitede bir kız var hem görgüsüz hem salak,0
ingiliz derin devleti türkiye geride kalmış bağnaz sevgiden estetikten anlamaz insanları görgüsüz bir ülke gibi gösterterek kolayca yıkmak istiyordu,0
hayatım da bu kadar görgüsüz insanı bir arada görmedim açlar,0
görgüsüz insanlarla arkadaslık çok boğucu,0
yere tükürmek ne ya görgüsüz pislikler,0
ya valla bu insanlar görgüsüz olmuş,0
herkes yediği içtiği şeyleri paylaşıyor görgüsüz köpekler,0
görgüsüz veya sonradan görme,0
senin atacağın havayı görgüsüz pezevenk,0
görgüsüz kadın kınıyorum kendisini,0
çevremde bi tane görgüsüz insan görmek istemiyorum,0
arınma gecesi filminde ki gibi bir şey olsa ilk ağzını şapırdatarak yemek yiyenleri tespit edip vururum ne görgüsüz pislik bunlar ya,0
lütfen benimle insanlık eğitimini almamış görgüsüz kişiler iletişime geçmesin sinir hastasıyım ben,0
görgüsüz gibi yediğini içtiğini paylaşan gerizekalılar var,0
yani ahlak mı vardı ahlaksızlık getirildi din mi vardı dinsizlik getirildi inanç mı vardı inançsızlık getirildi,0
o ahlaksız güruhtan biz de şikayetçiyiz,0
ahlaksız ahlak dersi veriyor hırsız tek kuruş yemedim diyor edepsiz edepten bahsediyor,0
çıplak fotoğraf yolladığı ve mesajlaşmaya ait olduğu iddia edilen görseller yayınlandı her ikiside edepsiz ahlaksız,0
şerefsiz ahlaksız utanmaz benim aldığım saksı ve çiçekleri milyon tl aldığıma dair aklınca dalga geçiyorsun,0
şikenin suç olmadığı dönem allah sizin belanızı versin ahlaksız herifler,0
ahlaksız insan birilerinin üzüntüsünden zevk alır,0
dürüst olmayan kötü huylu kötü davranışlı ahlaksız,0
ahlaksız toplumun genel gecer değerlerine uymayan insan değildir,0
ahlaksız kendini haddini bilmeyendir ahlaksızlık bar pavyon sürtmek değil bu davranış içinde olup kendini en dindar insan zannetmektir,0
ahlaksız zulüm de zulüm haberi olmayandir,0
kendi ahlak anlayışının diğerininkinden üstün olduğunu sanıp zorla kabul ettirmeye çalışan şahsiyet ahlaksız,0
ahlak namus deyince sadece kadından konuşan herkes ahlaksız ve namussuzdur,0
bizimki batıl inanç bunlar canım inanma böyle şeylere diye dudak bükmüş,0
bir batıl inanç olan göbek bağı hikayesi annem kardeşimin göbek bağını günlerce mutfakta tutmuş,0
insanlardaki kusurların sadece iki kaynağı vardır tembellik ve batıl inanç,0
batıl inanç ve cehaletten oluşan fanatizm bütün asırlar boyunca bir hastalık olmuştur,0
bu kadar batıl inançlı olma,0
elbette ülke sorunlarına karşı ilgisiz değildik sadece olanları anlamıyorduk,0
irkların birbirleriyle mücadelesine sebep derin bir antipatiden öte açlık ve aşktır her iki durumda da tabiat ilgisiz ve duyarsızdır,0
yazmak için hem fazla büyük hem fazla zayıfım onun yanındayım,0
onun her zaman sakınımlı sert kendinden yardım isteyen çocuksu ben ilgisiz olanın,0
ilgisiz kalmanın yaşattığı psikolojik travmalar uyuşturucu alkol ve cinsellikte özgürlüğü bulan bir anlayış,0
dini ve kültürel bir nefretin izdüşümü,0
her bir dalı inceliyorsun ve böylece aç bakışının ısrarla görmek istediği,0
ya da yarattığı ilgisiz biçimlerin sonsuz oyunu sürüp gidiyor,0
kamusal alanlarda insanlar cep telefonu kulaklıklarını takmış halde,0
yakın çevrelerine ilgisiz paranoyak şizofrenleri andırırcasına yüksek sesle kendi kendilerine konuşmaktadırlar,0
kişi yalnız bir tek insanı seviyor başka her şeye karşı ilgisiz kalıyorsa,0
öyle her önüne gelene güvenme bugün seni övüyorsa yarın söveceğini de bilmelisin,0
yapamazsın demedim mi insan denilen o hilekâr yaratığı nasıl yenecektin ki,0
kurnaz bir adam hilekâr demiyeceğim aleyhinde bulunmak istemem fakat basit bir insan,0
i̇nsanlar o kadar basit kafalı ve acil ihtiyaçlarının baskısı altındadırlar,0
ki bir hilekar aldatılmaya hazır bir sürü insan bulabilir,0
i̇nsan her ülkede hilekar ve yırtıcı iftiracı çıkarcı,0
arapça konuşmamız gerekli tek kudretli yüce ve mutlak varlık karşısında dürüst ya da hilekar olmak beni etkilemedi,0
bunlar kadar omurgasız yalancı iftiracı çıkarcı düzenbaz kaypak sinsi hilekar aşağılık haysiyetsiz şerefsiz hiçbir şeyi yaratmadın bu dünyada,0
hanım ki halini anlatayım mı hilekar yalancılar,0
önünü görmeyen bir düzenbazla hilekar bir emek hırsızının atışması ancak bu kadar iğrenç olabilir,0
içimden bir ses salak olan sensin ne bekliyordun ki etten kemikten hilekar bir varlıktan diyor,0
hilekar dostlardan bıktım usandım,0
vücud dili bile yalancı hilekar yunan kocasının kucağında bikinili veren bu hatun batının ahlaksızlığından bahsediyor,0
küçük işlerde hilekar olan kişi ise büyük işlerde de hilekar olur,0
zar kendi lehine düştüğü zaman utanır ve sorar ben bir hilekar mıyım,0
insan bazen kime söveceğini şaşırıyor,0
i̇nsan neye üzüleceğini kime söveceğini bile şaşırıyor bu ülkede,0
i̇nsanlar kime söveceğini şaşırdı,0
i̇nsan hangi birine söveceğini şaşırıyor birine başlıyosun daha bitmeden diğeri bi salaklık yapıyor,0
i̇ş ararken bu günlerine ana bacı söveceğini bil istedim,0
sonunda söveceğini bile bile kapılıp peşinden gitmektir aşk,0
millet kime söveceğini şaşırdı daha demin direğine söveni gördüm,0
insan ne tarafa söveceğini şaşırıyor,0
sen daha neye söveceğini bilmiyosun,0
aga madem tükürdüğünü yalayacaksın neden tükürüyorsun yalayacaksan neden tükürüyorsun yani sayın orospu çocuğu soruyorum sana neden,0
tükürdüğünü yalamaktan her yeri,0
çürük tükürdügünü yutanlar,0
tükürdüğünü yalamak bu olsa gerek,0
tükürdüğünü yalamaktan bahsedenlerin kusmuğunda boğulmasını zevkle izliyorum,0
güldüler siktir çektiler kalbimin içinde çarpan kalplere,0
siktir çekilmişim yani kendi öz yurdumda,0
lütfen hayatımdan siktir olup gidermisiniz,0
bütün herkese siktir çekip piyasadan kaybolasım var,0
ya biraz siktir etmeyi öğrenin,0
boş yapıyorsun hadi siktir git,0
sıfır tolerans akıllandık artık aynen böyle,0
ite köpeğe değer vermiyoruz artık akıllandık,0
bugün de bitti gram akıllandık mı hayır,0
akıllandık artık şimdi daha deliyiz,0
bize en büyük yalanları söyleyecek kadar bilgili bizi en şaşmazcasına aldatacak kadar kurnaz,0
gözümüz kulağımızdan giren yalanları görür,0
i̇nsan en büyük yalanları kendisine söylemiyor mu zaten,0
bazen bazı ortamlara yalanları yok etmek için gönderilmiş bir ajan gibi hissediyorum,0
doğruları biliyorsan yalanları dinlemek eğlencelidir,0
yarı bilinçli bir ömrün tüm yanlışlıkları yalanları alçaklıkları ve korkularıyla kendi kendime tanıklık ediyorum,0
yapmacıklıktan yoruldu yalancı dostluklardan bıktı pembe yalanları da sevmez,0
bir gün en sevdiklerinin söyledikleri salakça yalanları yakalarsın,0
söylediği yalanları söyleyemediğini söyleyerek yalan söylemek,0
atın bakalım yalanları inanıcak birileri vardır elbet,0
en zararlı madde bence insanın yalanları umrumda değil zararları,0
kendinizin bile inanmadığı yalanları atmayı bırakın bu iki güç arasında ne kadar kan kaybı o kadar türk çıkarı,0
bugün haberi gördükten sonra hunharca ağladım,0
ne kadar ağladım bilmiyorum,0
yokluğun diye bir şey yok kandırma kendini ağladım,0
o gitti ben kaldırıma çöküp ağladım,0
bunu düşündüğüm için banyoda ağladım,0
ağladım delice elimde boş bir şişe,0
kapalı hava sendromundayim az önce kahve bitmiş diye çöküp ağladım,0
şikayetçi olup ağladım nice günler oldu,0
insan özlüyor be,0
sadece iş arkadaşı yazdığında hayal kırıklığını unutamıyorum,0
yılda bir kez olan migren atağı günü bugünmüş,0
işte bu yüzden devam eden diziler de bir işkence türü,0
taraftarımızın desteğine ihtiyacımız var,0
daha fazlasına ihtiyacımız var,0
bu gerçeğe uygun politikalara ihtiyacımız var,0
artık aldığım tedaviler ve ameliyatlar yanıt vermiyor bir tek yol kaldı ve o yolda sana ihtiyacımız var,0
üzüntüsünden yoksunluğun sütleri kesilen imdadına yetiselim daha çok desteğe ihtiyacımız var,0
ihtiyacımız var fizik tedavisi için medikal ihtiyacı için,0
durgunluğa ihtiyacımız var Hayatımızı zamanımızı boğazımızı ne dolduruyor,0
ben ağlıyorum nur da özel tarif yapıyor,0
uzun süreli bekleyiş,0
bugün ben yine bildiğiniz gibi,0
biri ona gerçeği açıklasın,0
ben ekran başında izlerken yerle bir oluyorsam orada canlı canlı dinleyip izleyen kişiler napıyordur acaba,0
belki de ben çok şey istedim,0
gece gece yine efkarlandık iyi mi,0
çok mu şey istiyoruz,0
kafam çok bozuk galiba,0
deli gibi özlediğimi hissettim şu an,0
uyumak istiyorum ama uyuyamıyorum sinirden başım ağrıdı,0
adamdan tabularını yıkmasını istiyorum,0
artık bu yanlış tabuların yıkılması lazım,0
bu tabuların yıkılması gerekliliği inkar edilemez bir gerçek,0
hiçbir şey umrumda değil artık elimde değil,0
artık affetmiyorum ona göre hata yapın,0
iyi hissettirmeyecekse niye katlanayım çizgimiz budur artık,0
olacağı varsa da olmasın atık napalım,0
uykum geliyo bu olaya çok üzülüyorum,0
kavramına edebe ahlaka naifliğe çok üzülüyorum,0
fazla üzülüyorum duyguların hep bir tık üstünü yaşıyorum ve bu durum beni çok yoruyor,0
çok üzülüyorum seninle film izlerken salya sümük ağlayıp burnunu silemediğim için,0
büyük bir sıkıntıya düşebilirsin gelecek için kendini sağlama almalısın,0
rahatına çok düşkünsün acele işler ve emrivakiler hiç mi hiç sana göre değil,0
